species_folder,images
01453_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Calycopis_isobeon,60
01454_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Castalius_rosimon,60
01455_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Catochrysops_strabo,60
01456_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Celastrina_argiolus,60
01457_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Celastrina_echo,60
01458_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Celastrina_ladon,60
01459_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Celastrina_lucia,60
01460_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Celastrina_neglecta,60
01461_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Chilades_lajus,60
01462_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Chilades_pandava,60
01463_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Cigaritis_lohita,60
01464_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Cigaritis_vulcanus,60
01465_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Cupido_amyntula,60
01466_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Cupido_argiades,60
01467_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Cupido_comyntas,60
01468_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Cupido_minimus,60
01469_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Cyaniris_semiargus,60
01470_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Echinargus_isola,60
01471_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Eooxylides_tharis,60
01472_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Euchrysops_cnejus,60
01473_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Eumaeus_atala,60
01474_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Euphilotes_bernardino,60
01475_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Favonius_quercus,60
01476_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Feniseca_tarquinius,60
01477_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Glaucopsyche_alexis,60
01478_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Glaucopsyche_lygdamus,60
01479_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Habrodais_grunus,60
01480_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Heliophorus_epicles,60
01481_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Heliophorus_ila,60
01482_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Hemiargus_ceraunus,60
01483_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Hypolycaena_erylus,60
01484_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Icaricia_acmon,60
01485_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Icaricia_icarioides,60
01486_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Icaricia_lupini,60
01487_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Icaricia_saepiolus,60
01488_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Jamides_alecto,60
01489_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Jamides_bochus,60
01490_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Jamides_celeno,60
01491_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lampides_boeticus,60
01492_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Leptotes_cassius,60
01493_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Leptotes_marina,60
01494_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Leptotes_pirithous,60
01495_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Leptotes_plinius,60
01496_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Loxura_atymnus,60
01497_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lycaena_alciphron,60
01498_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lycaena_arota,60
01499_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lycaena_dispar,60
01500_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lycaena_gorgon,60
01501_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lycaena_helloides,60
01502_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lycaena_heteronea,60
01503_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lycaena_hippothoe,60
01504_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lycaena_hyllus,60
01505_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lycaena_mariposa,60
01506_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lycaena_phlaeas,60
01507_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lycaena_tityrus,60
01508_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lycaena_virgaureae,60
01509_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Lycaena_xanthoides,60
01510_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Megisba_malaya,60
01511_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Nacaduba_kurava,60
01512_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Parrhasius_m-album,60
01513_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Plebejus_argus,60
01514_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Plebejus_idas,60
01515_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Plebejus_melissa,60
01516_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Plebejus_samuelis,60
01517_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Polyommatus_amandus,60
01518_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Polyommatus_bellargus,60
01519_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Polyommatus_coridon,60
01520_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Polyommatus_icarus,60
01521_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Prosotas_dubiosa,60
01522_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Prosotas_nora,60
01523_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Pseudozizeeria_maha,60
01524_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Satyrium_acadica,60
01525_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Satyrium_behrii,60
01526_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Satyrium_calanus,60
01527_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Satyrium_californica,60
01528_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Satyrium_edwardsii,60
01529_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Satyrium_favonius,60
01530_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Satyrium_liparops,60
01531_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Satyrium_saepium,60
01532_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Satyrium_spini,60
01533_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Satyrium_sylvinus,60
01534_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Satyrium_titus,60
01535_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Strymon_istapa,60
01536_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Strymon_melinus,60
01537_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Talicada_nyseus,60
01538_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Thecla_betulae,60
01539_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Zizeeria_karsandra,60
01540_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Zizeeria_knysna,60
01541_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Zizina_labradus,60
01542_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Zizina_otis,60
01543_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Zizula_hylax,60
01544_Animalia_Arthropoda_Insecta_Lepidoptera_Megalopygidae_Megalopyge_crispata,60
01545_Animalia_Arthropoda_Insecta_Lepidoptera_Megalopygidae_Megalopyge_opercularis,60
01546_Animalia_Arthropoda_Insecta_Lepidoptera_Megalopygidae_Norape_ovina,60
01547_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Achatia_distincta,60
01548_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acontia_lucida,60
01549_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acontia_trabealis,60
01550_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acronicta_aceris,60
01551_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acronicta_americana,60
01552_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acronicta_fallax,60
01553_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acronicta_impleta,60
01554_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acronicta_innotata,60
01555_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acronicta_insita,60
01556_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acronicta_insularis,60
01557_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acronicta_oblinita,60
01558_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acronicta_rubricoma,60
01559_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acronicta_rumicis,60
01560_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acronicta_superans,60
01561_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Acronicta_vinnula,60
01562_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Agnorisma_badinodis,60
01563_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Agrotis_exclamationis,60
01564_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Agrotis_infusa,60
01565_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Agrotis_ipsilon,60
01566_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Agrotis_munda,60
01567_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Agrotis_porphyricollis,60
01568_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Agrotis_puta,60
01569_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Agrotis_segetum,60
01570_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Agrotis_venerabilis,60
01571_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Allagrapha_aerea,60
01572_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Alypia_octomaculata,60
01573_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Amphipyra_pyramidoides,60
01574_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Amyna_stricta,60
01575_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Anagrapha_falcifera,60
01576_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Anaplectoides_prasina,60
01577_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Anarta_trifolii,60
01578_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Anicla_infecta,60
01579_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Apamea_amputatrix,60
01580_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Apamea_monoglypha,60
01581_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Apamea_sordens,60
01582_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Athetis_tarda,60
01583_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Autographa_californica,60
01584_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Autographa_gamma,60
01585_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Autographa_precationis,60
01586_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Axylia_putris,60
01587_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Balsa_tristrigella,60
01588_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Callopistria_cordata,60
01589_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Callopistria_floridensis,60
01590_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Callopistria_mollissima,60
01591_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Calophasia_lunula,60
01592_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Cerma_cerintha,60
01593_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Charadra_deridens,60
01594_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Charadra_dispulsa,60
01595_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Choephora_fungorum,60
01596_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Chrysodeixis_eriosoma,60
01597_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Chrysodeixis_includens,60
01598_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Chytonix_palliatricula,60
01599_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Colocasia_coryli,60
01600_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Colocasia_propinquilinea,60
01601_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Condica_vecors,60
01602_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Condica_videns,60
01603_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Copivaleria_grotei,60
01604_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Cosmia_calami,60
01605_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Cosmia_trapezina,60
01606_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Cosmodes_elegans,60
01607_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Craniophora_ligustri,60
01608_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Cryphia_algae,60
01609_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Ctenoplusia_oxygramma,60
01610_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Cucullia_asteroides,60
01611_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Cucullia_convexipennis,60
01612_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Deltote_pygarga,60
01613_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Diachrysia_aereoides,60
01614_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Diachrysia_balluca,60
01615_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Diastema_tigris,60
01616_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Elaphria_chalcedonia,60
01617_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Elaphria_festivoides,60
01618_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Elaphria_grata,60
01619_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Elaphria_versicolor,60
01620_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Emarginea_percara,60
01621_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Eudryas_grata,60
01622_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Eudryas_unio,60
01623_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Eueretagrotis_perattentus,60
01624_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Euplexia_benesimilis,60
01625_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Eurois_occulta,60
01626_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Feltia_herilis,60
01627_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Feltia_jaculifera,60
01628_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Feltia_subterranea,60
01629_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Feralia_comstocki,60
01630_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Galgula_partita,60
01631_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Harrisimemna_trisignata,60
01632_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Helicoverpa_armigera,60
01633_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Helicoverpa_zea,60
01634_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Hemieuxoa_rudens,60
01635_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Homophoberia_apicosa,60
01636_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Hoplodrina_ambigua,60
01637_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Hyppa_xylinoides,60
01638_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Ichneutica_mutans,60
01639_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Lacanobia_oleracea,60
01640_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Lacinipolia_laudabilis,60
01641_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Lacinipolia_olivacea,60
01642_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Lacinipolia_renigera,60
01643_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Lateroligia_ophiogramma,60
01644_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Leucania_adjuta,60
01645_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Leucania_diatrecta,60
01646_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Leucania_incognita,60
01647_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Leuconycta_diphteroides,60
01648_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Leuconycta_lepidula,60
01649_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Lithacodia_musta,60
01650_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Magusa_divaricata,60
01651_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Maliattha_amorpha,60
01652_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Maliattha_concinnimacula,60
01653_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Maliattha_synochitis,60
01654_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Marimatha_nigrofimbria,60
01655_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Megalographa_biloba,60
01656_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Melanchra_adjuncta,60
01657_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Mesoligia_furuncula,60
01658_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Morrisonia_confusa,60
01659_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Morrisonia_latex,60
01660_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Mythimna_albipuncta,60
01661_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Mythimna_convecta,60
01662_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Mythimna_oxygala,60
01663_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Mythimna_unipuncta,60
01664_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Nedra_ramosula,60
01665_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Nephelodes_minians,60
01666_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Noctua_comes,60
01667_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Noctua_fimbriata,60
01668_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Noctua_pronuba,60
01669_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Ochropleura_implecta,60
01670_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Ochropleura_plecta,60
01671_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Ogdoconta_cinereola,60
01672_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Orthodes_majuscula,60
01673_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Orthosia_cerasi,60
01674_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Orthosia_gothica,60
01675_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Orthosia_hibisci,60
01676_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Orthosia_incerta,60
01677_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Panthea_acronyctoides,60
01678_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Panthea_furcilla,60
01679_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Papaipema_inquaesita,60
01680_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Papaipema_pterisii,60
01681_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Peridroma_saucia,60
01682_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Phlogophora_iris,60
01683_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Phlogophora_meticulosa,60
01684_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Phlogophora_periculosa,60
01685_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Phosphila_miselioides,60
01686_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Phosphila_turbulenta,60
01687_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Polia_nimbosa,60
01688_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Polygrammate_hebraeicum,60
01689_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Ponometia_candefacta,60
01690_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Ponometia_erastrioides,60
01691_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Ponometia_semiflava,60
01692_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Proteuxoa_hypochalchis,60
01693_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Protodeltote_albidula,60
01694_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Protodeltote_muscosula,60
01695_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Pseudeustrotia_carneola,60
01696_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Pseudohermonassa_bicarnea,60
01697_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Psychomorpha_epimenis,60
01698_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Rachiplusia_ou,60
01699_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Raphia_frater,60
01700_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Schinia_arcigera,60
01701_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Schinia_florida,60
01702_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Schinia_rivulosa,60
01703_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_exigua,60
01704_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_frugiperda,60
01705_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_litura,60
01706_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_mauritia,60
01707_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spodoptera_ornithogalli,60
01708_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spragueia_guttata,60
01709_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Spragueia_leo,60
01710_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Striacosta_albicosta,60
01711_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Sunira_bicolorago,60
01712_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Syngrapha_rectangula,60
01713_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Tarache_aprica,60
01714_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Tarache_quadriplaga,60
01715_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Thysanoplusia_orichalcea,60
01716_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Trichoplusia_ni,60
01717_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Trichordestra_legitima,60
01718_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Tripudia_quadrifera,60
01719_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Tyta_luctuosa,60
01720_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Xerociris_wilsonii,60
01721_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Xestia_c-nigrum,60
01722_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Xestia_smithii,60
01723_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Xestia_xanthographa,60
01724_Animalia_Arthropoda_Insecta_Lepidoptera_Nolidae_Baileya_doubledayi,60
01725_Animalia_Arthropoda_Insecta_Lepidoptera_Nolidae_Baileya_ophthalmica,60
01726_Animalia_Arthropoda_Insecta_Lepidoptera_Nolidae_Diphthera_festiva,60
01727_Animalia_Arthropoda_Insecta_Lepidoptera_Nolidae_Nola_cereella,60
01728_Animalia_Arthropoda_Insecta_Lepidoptera_Nolidae_Nola_desmotes,60
01729_Animalia_Arthropoda_Insecta_Lepidoptera_Nolidae_Pseudoips_prasinana,60
01730_Animalia_Arthropoda_Insecta_Lepidoptera_Nolidae_Uraba_lugens,60
01731_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Clostera_albosigma,60
01732_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Clostera_apicalis,60
01733_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Datana_integerrima,60
01734_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Datana_ministra,60
01735_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Destolmia_lineata,60
01736_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Ellida_caniplaga,60
01737_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Furcula_borealis,60
01738_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Gluphisia_septentrionis,60
01739_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Heterocampa_biundata,60
01740_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Heterocampa_guttivitta,60
01741_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Heterocampa_umbrata,60
01742_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Lochmaeus_bilineata,60
01743_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Macrurocampa_marthesia,60
